LAT,LON,YEAR,MO,DY,PRECTOT,ALLSKY_SFC_SW_DWN,WS10M_RANGE,Date
37.72531,-97.79759,2006,2,14,0,15.73,3.29,2006-02-14
37.72531,-97.79759,2006,2,15,0,13.57,5.23,2006-02-15
37.72531,-97.79759,2006,2,16,0.09,9.4,6.92,2006-02-16
37.72531,-97.79759,2006,2,17,0,9.86,2.24,2006-02-17
37.72531,-97.79759,2006,2,18,0,11.7,5.73,2006-02-18
37.72531,-97.79759,2006,2,19,0,5.11,2.84,2006-02-19
37.72531,-97.79759,2006,2,20,0,14.29,2.14,2006-02-20
37.72531,-97.79759,2006,2,21,0,15.16,3.59,2006-02-21
37.72531,-97.79759,2006,2,22,0,17.5,1.77,2006-02-22
37.72531,-97.79759,2006,2,23,0,14.62,2.27,2006-02-23
37.72531,-97.79759,2006,2,24,0.21,17.39,9.07,2006-02-24
37.72531,-97.79759,2006,2,25,0,17.42,6.83,2006-02-25
37.72531,-97.79759,2006,2,26,0,18.47,5.05,2006-02-26
37.72531,-97.79759,2006,2,27,0,14.94,5.04,2006-02-27
37.72531,-97.79759,2006,2,28,0,15.95,6.35,2006-02-28
37.72531,-97.79759,2006,3,1,0,14.15,8.1,2006-03-01
37.72531,-97.79759,2006,3,2,0,10.76,3.12,2006-03-02
37.72531,-97.79759,2006,3,3,0.26,13.75,2.34,2006-03-03
37.72531,-97.79759,2006,3,4,2.23,10.19,6,2006-03-04
37.72531,-97.79759,2006,3,5,0,15.95,6.31,2006-03-05
37.72531,-97.79759,2006,3,6,0,15.66,5.35,2006-03-06
37.72531,-97.79759,2006,3,7,0.38,6.23,7.19,2006-03-07
37.72531,-97.79759,2006,3,8,0.46,12.89,6.65,2006-03-08
37.72531,-97.79759,2006,3,9,4.88,8.96,5.89,2006-03-09
37.72531,-97.79759,2006,3,10,0.01,8.21,3.9,2006-03-10
37.72531,-97.79759,2006,3,11,0.28,18.72,5.39,2006-03-11
37.72531,-97.79759,2006,3,12,0.21,16.78,7.6,2006-03-12
37.72531,-97.79759,2006,3,13,0,18.04,8.42,2006-03-13
37.72531,-97.79759,2006,3,14,0,22.54,5.18,2006-03-14
37.72531,-97.79759,2006,3,15,0,9.86,9.56,2006-03-15
37.72531,-97.79759,2006,3,16,0,23,7.37,2006-03-16
37.72531,-97.79759,2006,3,17,0.34,16.09,1.95,2006-03-17
37.72531,-97.79759,2006,3,18,9.09,2.16,3.29,2006-03-18
37.72531,-97.79759,2006,3,19,8.34,1.55,2.06,2006-03-19
37.72531,-97.79759,2006,3,20,14.01,3.17,7.88,2006-03-20
37.72531,-97.79759,2006,3,21,0.19,6.26,6.14,2006-03-21
37.72531,-97.79759,2006,3,22,2.72,3.42,2.68,2006-03-22
37.72531,-97.79759,2006,3,23,0.53,18.76,3.85,2006-03-23
37.72531,-97.79759,2006,3,24,0.56,23.83,1.9,2006-03-24
37.72531,-97.79759,2006,3,25,0,22.14,2.57,2006-03-25
37.72531,-97.79759,2006,3,26,1.02,17.28,8.34,2006-03-26
37.72531,-97.79759,2006,3,27,0.01,23.72,9.64,2006-03-27
37.72531,-97.79759,2006,3,28,0,22.93,4.77,2006-03-28
37.72531,-97.79759,2006,3,29,0.02,13.1,7.55,2006-03-29
37.72531,-97.79759,2006,3,30,2.6,14.11,10.91,2006-03-30
37.72531,-97.79759,2006,3,31,0,23.72,6.5,2006-03-31
37.72531,-97.79759,2006,4,1,9.69,19.69,6.14,2006-04-01
37.72531,-97.79759,2006,4,2,0.22,23.18,5.28,2006-04-02
37.72531,-97.79759,2006,4,3,0.19,20.3,5.79,2006-04-03
37.72531,-97.79759,2006,4,4,0,17.39,4.21,2006-04-04
37.72531,-97.79759,2006,4,5,0,17.57,4.46,2006-04-05
37.72531,-97.79759,2006,4,6,0.85,19.15,9.36,2006-04-06
37.72531,-97.79759,2006,4,7,3.56,7.02,7.99,2006-04-07
37.72531,-97.79759,2006,4,8,0,24.44,6.61,2006-04-08
37.72531,-97.79759,2006,4,9,0,24.37,5.24,2006-04-09
37.72531,-97.79759,2006,4,10,0,22.36,6.08,2006-04-10
37.72531,-97.79759,2006,4,11,0,12.71,9.06,2006-04-11
37.72531,-97.79759,2006,4,12,0,24.08,2.69,2006-04-12
37.72531,-97.79759,2006,4,13,0.21,24.34,6.22,2006-04-13
37.72531,-97.79759,2006,4,14,0.34,15.73,8.48,2006-04-14
37.72531,-97.79759,2006,4,15,0,21.49,9.58,2006-04-15
37.72531,-97.79759,2006,4,16,0,25.38,6.48,2006-04-16
37.72531,-97.79759,2006,4,17,0,25.49,4.89,2006-04-17
37.72531,-97.79759,2006,4,18,0.05,25.38,6.6,2006-04-18
37.72531,-97.79759,2006,4,19,0,26.53,3.21,2006-04-19
37.72531,-97.79759,2006,4,20,0,24.48,3.84,2006-04-20
37.72531,-97.79759,2006,4,21,0,25.56,4.14,2006-04-21
37.72531,-97.79759,2006,4,22,0,24.44,3.68,2006-04-22
37.72531,-97.79759,2006,4,23,11.04,23.22,3.64,2006-04-23
37.72531,-97.79759,2006,4,24,8.95,13.21,8.3,2006-04-24
37.72531,-97.79759,2006,4,25,0.03,11.02,6.54,2006-04-25
37.72531,-97.79759,2006,4,26,0.04,25.2,4.01,2006-04-26
37.72531,-97.79759,2006,4,27,0.01,27.79,5.72,2006-04-27
37.72531,-97.79759,2006,4,28,26.75,2.56,4.24,2006-04-28
37.72531,-97.79759,2006,4,29,2.74,8.1,7.23,2006-04-29
37.72531,-97.79759,2006,4,30,0.36,21.85,6.53,2006-04-30
37.72531,-97.79759,2006,5,1,0.58,23.83,4.19,2006-05-01
37.72531,-97.79759,2006,5,2,0.76,20.88,5.35,2006-05-02
37.72531,-97.79759,2006,5,3,8.18,18.47,6.56,2006-05-03
37.72531,-97.79759,2006,5,4,9.74,7.34,7.26,2006-05-04
37.72531,-97.79759,2006,5,5,2.07,9.97,2.57,2006-05-05
37.72531,-97.79759,2006,5,6,5.31,5.47,3.26,2006-05-06
37.72531,-97.79759,2006,5,7,3.69,7.96,5.04,2006-05-07
37.72531,-97.79759,2006,5,8,12.99,22.25,3.35,2006-05-08
37.72531,-97.79759,2006,5,9,10.57,25.2,4.35,2006-05-09
37.72531,-97.79759,2006,5,10,2.25,23.11,7.01,2006-05-10
37.72531,-97.79759,2006,5,11,0,29.56,7.13,2006-05-11
37.72531,-97.79759,2006,5,12,0,26.71,2.6,2006-05-12
37.72531,-97.79759,2006,5,13,0,29.27,4.45,2006-05-13
37.72531,-97.79759,2006,5,14,0,28.94,7.12,2006-05-14
37.72531,-97.79759,2006,5,15,0.01,24.26,5.4,2006-05-15
37.72531,-97.79759,2006,5,16,0,27.68,5.26,2006-05-16
37.72531,-97.79759,2006,5,17,0,29.63,3.17,2006-05-17
37.72531,-97.79759,2006,5,18,0,28.73,4,2006-05-18
37.72531,-97.79759,2006,5,19,0,30.35,3.51,2006-05-19
37.72531,-97.79759,2006,5,20,0.37,20.66,2.72,2006-05-20
37.72531,-97.79759,2006,5,21,2.55,22.21,3.21,2006-05-21
37.72531,-97.79759,2006,5,22,3.4,21.31,4.71,2006-05-22
37.72531,-97.79759,2006,5,23,1.51,25.02,6.72,2006-05-23
37.72531,-97.79759,2006,5,24,0,30.42,3.08,2006-05-24
37.72531,-97.79759,2006,5,25,7.63,29.95,2.93,2006-05-25
37.72531,-97.79759,2006,5,26,2.36,25.02,6.48,2006-05-26
37.72531,-97.79759,2006,5,27,0.04,26.82,5.26,2006-05-27
37.72531,-97.79759,2006,5,28,0.01,24.59,2.33,2006-05-28
37.72531,-97.79759,2006,5,29,5.01,22.36,3.16,2006-05-29
37.72531,-97.79759,2006,5,30,17.15,18.32,4.55,2006-05-30
37.72531,-97.79759,2006,5,31,9.26,23.15,2.49,2006-05-31
37.72531,-97.79759,2006,6,1,5.74,21.35,4.58,2006-06-01
37.72531,-97.79759,2006,6,2,0,30.17,2.41,2006-06-02
37.72531,-97.79759,2006,6,3,0.01,25.45,3.79,2006-06-03
37.72531,-97.79759,2006,6,4,0.09,28.58,3.2,2006-06-04
37.72531,-97.79759,2006,6,5,9.42,20.81,3.72,2006-06-05
37.72531,-97.79759,2006,6,6,1.79,29.09,2.99,2006-06-06
37.72531,-97.79759,2006,6,7,0,27.79,3.77,2006-06-07
37.72531,-97.79759,2006,6,8,0,29.74,3.91,2006-06-08
37.72531,-97.79759,2006,6,9,0,29.09,4.38,2006-06-09
37.72531,-97.79759,2006,6,10,0.28,20.88,2.01,2006-06-10
37.72531,-97.79759,2006,6,11,6.75,26.57,4.9,2006-06-11
37.72531,-97.79759,2006,6,12,8.79,18.25,3.11,2006-06-12
37.72531,-97.79759,2006,6,13,0,30.96,2.11,2006-06-13
37.72531,-97.79759,2006,6,14,0,29.52,6.37,2006-06-14
37.72531,-97.79759,2006,6,15,0.08,26.64,4.97,2006-06-15
37.72531,-97.79759,2006,6,16,16.17,25.38,3.18,2006-06-16
37.72531,-97.79759,2006,6,17,6.72,23.15,5.06,2006-06-17
37.72531,-97.79759,2006,6,18,0.38,30.64,5.26,2006-06-18
37.72531,-97.79759,2006,6,19,1.15,25.56,5.83,2006-06-19
37.72531,-97.79759,2006,6,20,0.82,29.12,5.46,2006-06-20
37.72531,-97.79759,2006,6,21,24.64,22,5.01,2006-06-21
37.72531,-97.79759,2006,6,22,6.06,27.72,2.35,2006-06-22
37.72531,-97.79759,2006,6,23,0.7,22.46,3.68,2006-06-23
37.72531,-97.79759,2006,6,24,0.67,26.42,4.43,2006-06-24
37.72531,-97.79759,2006,6,25,0.11,27.72,5.55,2006-06-25
37.72531,-97.79759,2006,6,26,0.01,28.94,5.79,2006-06-26
37.72531,-97.79759,2006,6,27,0,27.07,4.08,2006-06-27
37.72531,-97.79759,2006,6,28,0.41,25.02,3.06,2006-06-28
37.72531,-97.79759,2006,6,29,1.14,27.61,4.36,2006-06-29
37.72531,-97.79759,2006,6,30,0.02,28.55,3.2,2006-06-30
37.72531,-97.79759,2006,7,1,0,28.15,2.53,2006-07-01
37.72531,-97.79759,2006,7,2,1.12,24.12,2.77,2006-07-02
37.72531,-97.79759,2006,7,3,0.73,26.35,4.47,2006-07-03
37.72531,-97.79759,2006,7,4,8.46,15.34,3.45,2006-07-04
37.72531,-97.79759,2006,7,5,0.02,22.36,2.89,2006-07-05
37.72531,-97.79759,2006,7,6,0,25.38,3.35,2006-07-06
37.72531,-97.79759,2006,7,7,0.03,28.51,3.55,2006-07-07
37.72531,-97.79759,2006,7,8,7.22,20.92,3.5,2006-07-08
37.72531,-97.79759,2006,7,9,12.38,17.1,2.96,2006-07-09
37.72531,-97.79759,2006,7,10,4.47,20.3,2.37,2006-07-10
37.72531,-97.79759,2006,7,11,3.33,26.06,4.37,2006-07-11
37.72531,-97.79759,2006,7,12,1.86,25.09,4.58,2006-07-12
37.72531,-97.79759,2006,7,13,0.84,29.7,2.27,2006-07-13
37.72531,-97.79759,2006,7,14,1.59,28.19,4.05,2006-07-14
37.72531,-97.79759,2006,7,15,0.14,29.56,2.75,2006-07-15
37.72531,-97.79759,2006,7,16,0,26.96,3.06,2006-07-16
37.72531,-97.79759,2006,7,17,0,29.23,4.08,2006-07-17
37.72531,-97.79759,2006,7,18,0.03,26.35,4.88,2006-07-18
37.72531,-97.79759,2006,7,19,0,27.72,2.64,2006-07-19
37.72531,-97.79759,2006,7,20,0,27.54,4,2006-07-20
37.72531,-97.79759,2006,7,21,0.75,21.13,6.93,2006-07-21
37.72531,-97.79759,2006,7,22,0,22.43,4.79,2006-07-22
37.72531,-97.79759,2006,7,23,0,29.45,5.11,2006-07-23
37.72531,-97.79759,2006,7,24,0,28.22,3.12,2006-07-24
37.72531,-97.79759,2006,7,25,0.07,26.6,5.23,2006-07-25
37.72531,-97.79759,2006,7,26,13.89,24.98,9.98,2006-07-26
37.72531,-97.79759,2006,7,27,14.09,8.35,1.35,2006-07-27
37.72531,-97.79759,2006,7,28,2.35,24.08,2.53,2006-07-28
37.72531,-97.79759,2006,7,29,0,27.25,4.36,2006-07-29
37.72531,-97.79759,2006,7,30,0,27.07,4.34,2006-07-30
37.72531,-97.79759,2006,7,31,0,26.82,4.4,2006-07-31
37.72531,-97.79759,2006,8,1,0.05,24.34,2.81,2006-08-01
37.72531,-97.79759,2006,8,2,15.84,21.89,5.88,2006-08-02
37.72531,-97.79759,2006,8,3,5.06,14.22,2.68,2006-08-03
37.72531,-97.79759,2006,8,4,0.26,26.39,2.5,2006-08-04
37.72531,-97.79759,2006,8,5,0,27.29,3.27,2006-08-05
37.72531,-97.79759,2006,8,6,0.26,27.32,2.57,2006-08-06
37.72531,-97.79759,2006,8,7,1.47,23.83,4.53,2006-08-07
37.72531,-97.79759,2006,8,8,0,25.38,2.19,2006-08-08
37.72531,-97.79759,2006,8,9,0.02,24.62,3.35,2006-08-09
37.72531,-97.79759,2006,8,10,3.88,22.54,5,2006-08-10
37.72531,-97.79759,2006,8,11,0.25,27.36,3.55,2006-08-11
37.72531,-97.79759,2006,8,12,0,25.49,3.01,2006-08-12
37.72531,-97.79759,2006,8,13,17.84,22.1,5.72,2006-08-13
37.72531,-97.79759,2006,8,14,8.28,8.06,3.88,2006-08-14
37.72531,-97.79759,2006,8,15,0.73,18.18,1.91,2006-08-15
37.72531,-97.79759,2006,8,16,3.94,17.57,3.52,2006-08-16
37.72531,-97.79759,2006,8,17,3.18,21.46,3.23,2006-08-17
37.72531,-97.79759,2006,8,18,6.7,23.87,4.71,2006-08-18
37.72531,-97.79759,2006,8,19,16.35,17.46,5.15,2006-08-19
37.72531,-97.79759,2006,8,20,0.31,14.87,2.35,2006-08-20
37.72531,-97.79759,2006,8,21,22.19,12.2,4.26,2006-08-21
37.72531,-97.79759,2006,8,22,0.35,19.84,2.18,2006-08-22
37.72531,-97.79759,2006,8,23,0.1,21.89,5.02,2006-08-23
37.72531,-97.79759,2006,8,24,0.19,23.54,2.38,2006-08-24
37.72531,-97.79759,2006,8,25,9.08,22.1,5.12,2006-08-25
37.72531,-97.79759,2006,8,26,20.79,13.32,3.69,2006-08-26
37.72531,-97.79759,2006,8,27,5.37,10.51,1.66,2006-08-27
37.72531,-97.79759,2006,8,28,0.08,20.7,5.13,2006-08-28
37.72531,-97.79759,2006,8,29,0,20.05,5.58,2006-08-29
37.72531,-97.79759,2006,8,30,0,22.64,4.22,2006-08-30
37.72531,-97.79759,2006,8,31,4.4,20.05,3.81,2006-08-31
37.72531,-97.79759,2006,9,1,5.73,14.4,3.49,2006-09-01
37.72531,-97.79759,2006,9,2,3.04,7.06,4.06,2006-09-02
37.72531,-97.79759,2006,9,3,0.01,20.27,2.73,2006-09-03
37.72531,-97.79759,2006,9,4,0.02,23.62,4.35,2006-09-04
37.72531,-97.79759,2006,9,5,0.01,24.16,3.97,2006-09-05
37.72531,-97.79759,2006,9,6,0.02,20.02,2.11,2006-09-06
37.72531,-97.79759,2006,9,7,0.45,21.17,2.05,2006-09-07
37.72531,-97.79759,2006,9,8,2.12,9.14,4.38,2006-09-08
37.72531,-97.79759,2006,9,9,2.14,15.3,3.19,2006-09-09
37.72531,-97.79759,2006,9,10,2.37,17.46,3.61,2006-09-10
37.72531,-97.79759,2006,9,11,0.05,20.16,2.56,2006-09-11
37.72531,-97.79759,2006,9,12,0,15.59,5.19,2006-09-12
37.72531,-97.79759,2006,9,13,0,23.58,4.01,2006-09-13
37.72531,-97.79759,2006,9,14,0,20.59,3.74,2006-09-14
37.72531,-97.79759,2006,9,15,4.36,19.08,6.13,2006-09-15
37.72531,-97.79759,2006,9,16,8.73,20.59,4.23,2006-09-16
37.72531,-97.79759,2006,9,17,0.27,18.5,8.41,2006-09-17
37.72531,-97.79759,2006,9,18,0.01,21.89,6.25,2006-09-18
37.72531,-97.79759,2006,9,19,0,21.35,3.6,2006-09-19
37.72531,-97.79759,2006,9,20,0,18.36,6.47,2006-09-20
37.72531,-97.79759,2006,9,21,3.91,6.26,10.71,2006-09-21
37.72531,-97.79759,2006,9,22,0.17,20.3,5.33,2006-09-22
37.72531,-97.79759,2006,9,23,0.89,16.85,5.28,2006-09-23
37.72531,-97.79759,2006,9,24,0,19.33,5.65,2006-09-24
37.72531,-97.79759,2006,9,25,0,19.76,3.13,2006-09-25
37.72531,-97.79759,2006,9,26,0,19.87,3.21,2006-09-26
37.72531,-97.79759,2006,9,27,0.03,17.21,6.87,2006-09-27
37.72531,-97.79759,2006,9,28,0,18.94,8.07,2006-09-28
37.72531,-97.79759,2006,9,29,0,16.7,5.92,2006-09-29
37.72531,-97.79759,2006,9,30,0,17.71,4.29,2006-09-30
37.72531,-97.79759,2006,10,1,0,19.01,6.68,2006-10-01
37.72531,-97.79759,2006,10,2,0,18.9,3.69,2006-10-02
37.72531,-97.79759,2006,10,3,0,18.9,7.24,2006-10-03
37.72531,-97.79759,2006,10,4,0,17.06,6.67,2006-10-04
37.72531,-97.79759,2006,10,5,0,15.95,2.09,2006-10-05
37.72531,-97.79759,2006,10,6,0,16.2,3.37,2006-10-06
37.72531,-97.79759,2006,10,7,0,15.77,3.2,2006-10-07
37.72531,-97.79759,2006,10,8,0.01,16.27,3.93,2006-10-08
37.72531,-97.79759,2006,10,9,1.18,5.98,4.48,2006-10-09
37.72531,-97.79759,2006,10,10,8.32,3.6,4.73,2006-10-10
37.72531,-97.79759,2006,10,11,0.69,14.47,7.67,2006-10-11
37.72531,-97.79759,2006,10,12,1.43,14.54,4.69,2006-10-12
37.72531,-97.79759,2006,10,13,0,17.46,1.37,2006-10-13
37.72531,-97.79759,2006,10,14,0.06,15.73,5.78,2006-10-14
37.72531,-97.79759,2006,10,15,3.99,3.85,2.53,2006-10-15
37.72531,-97.79759,2006,10,16,0.35,6.48,4.26,2006-10-16
37.72531,-97.79759,2006,10,17,0.09,7.85,6.74,2006-10-17
37.72531,-97.79759,2006,10,18,0.01,13.07,6.74,2006-10-18
37.72531,-97.79759,2006,10,19,0,17.46,2.54,2006-10-19
37.72531,-97.79759,2006,10,20,0,17.14,6.55,2006-10-20
37.72531,-97.79759,2006,10,21,2.35,3.92,10.68,2006-10-21
37.72531,-97.79759,2006,10,22,0.11,16.78,4.2,2006-10-22
37.72531,-97.79759,2006,10,23,0.28,16.63,2.3,2006-10-23
37.72531,-97.79759,2006,10,24,0,14,4.35,2006-10-24
37.72531,-97.79759,2006,10,25,1.53,3.35,4.43,2006-10-25
37.72531,-97.79759,2006,10,26,15.8,6.41,8.06,2006-10-26
37.72531,-97.79759,2006,10,27,4.5,14,6.17,2006-10-27
37.72531,-97.79759,2006,10,28,0.1,15.08,4.77,2006-10-28
37.72531,-97.79759,2006,10,29,0,15.7,6.73,2006-10-29
37.72531,-97.79759,2006,10,30,0,12.13,7.04,2006-10-30
37.72531,-97.79759,2006,10,31,0,13.9,6.71,2006-10-31
37.72531,-97.79759,2006,11,1,0,14.69,2.21,2006-11-01
37.72531,-97.79759,2006,11,2,0,14.98,2.54,2006-11-02
37.72531,-97.79759,2006,11,3,0,11.45,5.17,2006-11-03
37.72531,-97.79759,2006,11,4,0,12.74,4.19,2006-11-04
37.72531,-97.79759,2006,11,5,0.02,7.78,2,2006-11-05
37.72531,-97.79759,2006,11,6,0.01,10.01,3.84,2006-11-06
37.72531,-97.79759,2006,11,7,0,10.12,2.41,2006-11-07
37.72531,-97.79759,2006,11,8,0,13.79,2.53,2006-11-08
37.72531,-97.79759,2006,11,9,0,13.54,4.73,2006-11-09
37.72531,-97.79759,2006,11,10,0,9.58,8.31,2006-11-10
37.72531,-97.79759,2006,11,11,0,12.49,6.9,2006-11-11
37.72531,-97.79759,2006,11,12,0.04,8.82,8.42,2006-11-12
37.72531,-97.79759,2006,11,13,0.01,11.41,4.27,2006-11-13
37.72531,-97.79759,2006,11,14,2.92,5.04,3.42,2006-11-14
37.72531,-97.79759,2006,11,15,1.21,7.27,7.88,2006-11-15
37.72531,-97.79759,2006,11,16,0,12.06,4.94,2006-11-16
37.72531,-97.79759,2006,11,17,0,12.46,3.97,2006-11-17
37.72531,-97.79759,2006,11,18,0,10.01,2.81,2006-11-18
37.72531,-97.79759,2006,11,19,0,12.31,3.47,2006-11-19
37.72531,-97.79759,2006,11,20,0,11.7,6.4,2006-11-20
37.72531,-97.79759,2006,11,21,0,11.88,4.02,2006-11-21
37.72531,-97.79759,2006,11,22,0,11.84,1.49,2006-11-22
37.72531,-97.79759,2006,11,23,0,11.7,4.58,2006-11-23
37.72531,-97.79759,2006,11,24,0,10.15,5.9,2006-11-24
37.72531,-97.79759,2006,11,25,0.01,7.99,5,2006-11-25
37.72531,-97.79759,2006,11,26,0.05,7.42,7.26,2006-11-26
37.72531,-97.79759,2006,11,27,1.91,2.63,8.3,2006-11-27
37.72531,-97.79759,2006,11,28,0.4,12.1,7.72,2006-11-28
37.72531,-97.79759,2006,11,29,0.05,2.81,3.78,2006-11-29
37.72531,-97.79759,2006,11,30,2.64,1.3,7.54,2006-11-30
37.72531,-97.79759,2006,12,1,0,6.73,4.18,2006-12-01
37.72531,-97.79759,2006,12,2,0.09,6.95,5.84,2006-12-02
37.72531,-97.79759,2006,12,3,0.01,8.96,4.08,2006-12-03
37.72531,-97.79759,2006,12,4,0.01,9.5,4.74,2006-12-04
37.72531,-97.79759,2006,12,5,0.01,10.51,4.98,2006-12-05
37.72531,-97.79759,2006,12,6,0,11.3,6.29,2006-12-06
37.72531,-97.79759,2006,12,7,0,11.12,8.62,2006-12-07
37.72531,-97.79759,2006,12,8,0,9.9,3.9,2006-12-08
37.72531,-97.79759,2006,12,9,0,10.73,4.89,2006-12-09
37.72531,-97.79759,2006,12,10,0,7.45,4.26,2006-12-10
37.72531,-97.79759,2006,12,11,0,10.44,5.14,2006-12-11
37.72531,-97.79759,2006,12,12,0,10.69,2.87,2006-12-12
37.72531,-97.79759,2006,12,13,0,9.94,3.31,2006-12-13
37.72531,-97.79759,2006,12,14,0,8.5,3.18,2006-12-14
37.72531,-97.79759,2006,12,15,0,8.86,3.82,2006-12-15
37.72531,-97.79759,2006,12,16,0,7.24,2.55,2006-12-16
37.72531,-97.79759,2006,12,17,0,5.44,4.05,2006-12-17
37.72531,-97.79759,2006,12,18,0.18,8.24,2.68,2006-12-18
37.72531,-97.79759,2006,12,19,6.81,1.84,1.45,2006-12-19
37.72531,-97.79759,2006,12,20,28.71,4.03,3.14,2006-12-20
37.72531,-97.79759,2006,12,21,0.24,6.52,2.71,2006-12-21
37.72531,-97.79759,2006,12,22,0.03,10.15,3.41,2006-12-22
37.72531,-97.79759,2006,12,23,0,10.15,2.54,2006-12-23
37.72531,-97.79759,2006,12,24,0.01,8.14,8.03,2006-12-24
37.72531,-97.79759,2006,12,25,0,11.16,7.21,2006-12-25
37.72531,-97.79759,2006,12,26,0,10.33,4.15,2006-12-26
37.72531,-97.79759,2006,12,27,0,8.32,5.02,2006-12-27
37.72531,-97.79759,2006,12,28,0.31,3.35,2.98,2006-12-28
37.72531,-97.79759,2006,12,29,10.67,2.05,2.24,2006-12-29
37.72531,-97.79759,2006,12,30,14.46,2.74,3.95,2006-12-30
37.72531,-97.79759,2006,12,31,2.01,4.9,5.07,2006-12-31
37.72531,-97.79759,2007,1,1,0,10.37,4.79,2007-01-01
37.72531,-97.79759,2007,1,2,0.09,8.32,5.02,2007-01-02
37.72531,-97.79759,2007,1,3,0.08,11.23,4.2,2007-01-03
37.72531,-97.79759,2007,1,4,0.16,10.33,5.38,2007-01-04
37.72531,-97.79759,2007,1,5,0.55,3.49,6.43,2007-01-05
37.72531,-97.79759,2007,1,6,0,11.77,3.49,2007-01-06
37.72531,-97.79759,2007,1,7,0.01,10.69,8.33,2007-01-07
37.72531,-97.79759,2007,1,8,0,11.77,3.14,2007-01-08
37.72531,-97.79759,2007,1,9,0,12.02,6.09,2007-01-09
37.72531,-97.79759,2007,1,10,0.01,12.02,7.1,2007-01-10
37.72531,-97.79759,2007,1,11,0,11.02,4.75,2007-01-11
37.72531,-97.79759,2007,1,12,0.71,2.59,2.93,2007-01-12
37.72531,-97.79759,2007,1,13,3.22,3.13,2.55,2007-01-13
37.72531,-97.79759,2007,1,14,8.5,1.62,1.93,2007-01-14
37.72531,-97.79759,2007,1,15,0.01,6.66,5.67,2007-01-15
37.72531,-97.79759,2007,1,16,0,10.58,4.04,2007-01-16
37.72531,-97.79759,2007,1,17,0.19,7.81,5.02,2007-01-17
37.72531,-97.79759,2007,1,18,1.9,8.93,6.12,2007-01-18
37.72531,-97.79759,2007,1,19,0.01,8.71,1.91,2007-01-19
37.72531,-97.79759,2007,1,20,14.31,2.23,4.32,2007-01-20
37.72531,-97.79759,2007,1,21,1.32,6.01,4.98,2007-01-21
37.72531,-97.79759,2007,1,22,0.28,7.31,2.48,2007-01-22
37.72531,-97.79759,2007,1,23,0.13,10.33,1.94,2007-01-23
37.72531,-97.79759,2007,1,24,0.46,12.42,2.95,2007-01-24
37.72531,-97.79759,2007,1,25,0.37,13.18,3.02,2007-01-25
37.72531,-97.79759,2007,1,26,0,8.93,6.36,2007-01-26
37.72531,-97.79759,2007,1,27,0,9.11,5.94,2007-01-27
37.72531,-97.79759,2007,1,28,0,13,3.03,2007-01-28
37.72531,-97.79759,2007,1,29,0,13.75,3.85,2007-01-29
37.72531,-97.79759,2007,1,30,0,12.92,5.67,2007-01-30
37.72531,-97.79759,2007,1,31,4.35,2.63,8.46,2007-01-31
37.72531,-97.79759,2007,2,1,0.25,4.86,8.98,2007-02-01
37.72531,-97.79759,2007,2,2,0.04,8.03,4.71,2007-02-02
37.72531,-97.79759,2007,2,3,0.01,7.06,4.17,2007-02-03
37.72531,-97.79759,2007,2,4,0,10.15,2.47,2007-02-04
37.72531,-97.79759,2007,2,5,0,13.86,3.32,2007-02-05
37.72531,-97.79759,2007,2,6,0,13.1,3.06,2007-02-06
37.72531,-97.79759,2007,2,7,0,10.48,2.74,2007-02-07
37.72531,-97.79759,2007,2,8,0,7.16,2.74,2007-02-08
37.72531,-97.79759,2007,2,9,0,4.03,1.59,2007-02-09
37.72531,-97.79759,2007,2,10,0,12.38,1.19,2007-02-10
37.72531,-97.79759,2007,2,11,0.14,3.74,5.63,2007-02-11
37.72531,-97.79759,2007,2,12,6.52,1.55,5.54,2007-02-12
37.72531,-97.79759,2007,2,13,0.22,7.02,4.05,2007-02-13
37.72531,-97.79759,2007,2,14,0.16,9.58,2.28,2007-02-14
37.72531,-97.79759,2007,2,15,0.04,9.36,4.95,2007-02-15
37.72531,-97.79759,2007,2,16,0.3,9.4,6.6,2007-02-16
37.72531,-97.79759,2007,2,17,0.01,15.41,6.15,2007-02-17
37.72531,-97.79759,2007,2,18,0.01,16.42,6.15,2007-02-18
37.72531,-97.79759,2007,2,19,0.02,17.53,7.2,2007-02-19
37.72531,-97.79759,2007,2,20,0.02,17.5,4.62,2007-02-20
37.72531,-97.79759,2007,2,21,0,17.82,3.76,2007-02-21
37.72531,-97.79759,2007,2,22,0,16.78,3.96,2007-02-22
37.72531,-97.79759,2007,2,23,2.12,12.53,7.53,2007-02-23
37.72531,-97.79759,2007,2,24,7.02,14.72,10.17,2007-02-24
37.72531,-97.79759,2007,2,25,0.09,15.34,9.52,2007-02-25
37.72531,-97.79759,2007,2,26,0.07,17.42,4.58,2007-02-26
37.72531,-97.79759,2007,2,27,0,18,6.08,2007-02-27
37.72531,-97.79759,2007,2,28,0.36,18.9,9.17,2007-02-28
37.72531,-97.79759,2007,3,1,0.51,17.14,8.12,2007-03-01
37.72531,-97.79759,2007,3,2,0.01,17.1,6.18,2007-03-02
37.72531,-97.79759,2007,3,3,0.01,17.32,7.15,2007-03-03
37.72531,-97.79759,2007,3,4,0,19.15,6.96,2007-03-04
37.72531,-97.79759,2007,3,5,0,16.92,2.85,2007-03-05
