LAT,LON,YEAR,MO,DY,PRECTOT,ALLSKY_SFC_SW_DWN,Date
37.72531,-97.79759,2006,5,11,0,29.56,2006-05-11
37.72531,-97.79759,2006,5,12,0,26.71,2006-05-12
37.72531,-97.79759,2006,5,13,0,29.27,2006-05-13
37.72531,-97.79759,2006,5,14,0,28.94,2006-05-14
37.72531,-97.79759,2006,5,15,0.01,24.26,2006-05-15
37.72531,-97.79759,2006,5,16,0,27.68,2006-05-16
37.72531,-97.79759,2006,5,17,0,29.63,2006-05-17
37.72531,-97.79759,2006,5,18,0,28.73,2006-05-18
37.72531,-97.79759,2006,5,19,0,30.35,2006-05-19
37.72531,-97.79759,2006,5,20,0.37,20.66,2006-05-20
37.72531,-97.79759,2006,5,21,2.55,22.21,2006-05-21
37.72531,-97.79759,2006,5,22,3.4,21.31,2006-05-22
37.72531,-97.79759,2006,5,23,1.51,25.02,2006-05-23
37.72531,-97.79759,2006,5,24,0,30.42,2006-05-24
37.72531,-97.79759,2006,5,25,7.63,29.95,2006-05-25
37.72531,-97.79759,2006,5,26,2.36,25.02,2006-05-26
37.72531,-97.79759,2006,5,27,0.04,26.82,2006-05-27
37.72531,-97.79759,2006,5,28,0.01,24.59,2006-05-28
37.72531,-97.79759,2006,5,29,5.01,22.36,2006-05-29
37.72531,-97.79759,2006,5,30,17.15,18.32,2006-05-30
37.72531,-97.79759,2006,5,31,9.26,23.15,2006-05-31
37.72531,-97.79759,2006,6,1,5.74,21.35,2006-06-01
37.72531,-97.79759,2006,6,2,0,30.17,2006-06-02
37.72531,-97.79759,2006,6,3,0.01,25.45,2006-06-03
37.72531,-97.79759,2006,6,4,0.09,28.58,2006-06-04
37.72531,-97.79759,2006,6,5,9.42,20.81,2006-06-05
37.72531,-97.79759,2006,6,6,1.79,29.09,2006-06-06
37.72531,-97.79759,2006,6,7,0,27.79,2006-06-07
37.72531,-97.79759,2006,6,8,0,29.74,2006-06-08
37.72531,-97.79759,2006,6,9,0,29.09,2006-06-09
37.72531,-97.79759,2006,6,10,0.28,20.88,2006-06-10
37.72531,-97.79759,2006,6,11,6.75,26.57,2006-06-11
37.72531,-97.79759,2006,6,12,8.79,18.25,2006-06-12
37.72531,-97.79759,2006,6,13,0,30.96,2006-06-13
37.72531,-97.79759,2006,6,14,0,29.52,2006-06-14
37.72531,-97.79759,2006,6,15,0.08,26.64,2006-06-15
37.72531,-97.79759,2006,6,16,16.17,25.38,2006-06-16
37.72531,-97.79759,2006,6,17,6.72,23.15,2006-06-17
37.72531,-97.79759,2006,6,18,0.38,30.64,2006-06-18
37.72531,-97.79759,2006,6,19,1.15,25.56,2006-06-19
37.72531,-97.79759,2006,6,20,0.82,29.12,2006-06-20
37.72531,-97.79759,2006,6,21,24.64,22,2006-06-21
37.72531,-97.79759,2006,6,22,6.06,27.72,2006-06-22
37.72531,-97.79759,2006,6,23,0.7,22.46,2006-06-23
37.72531,-97.79759,2006,6,24,0.67,26.42,2006-06-24
37.72531,-97.79759,2006,6,25,0.11,27.72,2006-06-25
37.72531,-97.79759,2006,6,26,0.01,28.94,2006-06-26
37.72531,-97.79759,2006,6,27,0,27.07,2006-06-27
37.72531,-97.79759,2006,6,28,0.41,25.02,2006-06-28
37.72531,-97.79759,2006,6,29,1.14,27.61,2006-06-29
37.72531,-97.79759,2006,6,30,0.02,28.55,2006-06-30
37.72531,-97.79759,2006,7,1,0,28.15,2006-07-01
37.72531,-97.79759,2006,7,2,1.12,24.12,2006-07-02
37.72531,-97.79759,2006,7,3,0.73,26.35,2006-07-03
37.72531,-97.79759,2006,7,4,8.46,15.34,2006-07-04
37.72531,-97.79759,2006,7,5,0.02,22.36,2006-07-05
37.72531,-97.79759,2006,7,6,0,25.38,2006-07-06
37.72531,-97.79759,2006,7,7,0.03,28.51,2006-07-07
37.72531,-97.79759,2006,7,8,7.22,20.92,2006-07-08
37.72531,-97.79759,2006,7,9,12.38,17.1,2006-07-09
37.72531,-97.79759,2006,7,10,4.47,20.3,2006-07-10
37.72531,-97.79759,2006,7,11,3.33,26.06,2006-07-11
37.72531,-97.79759,2006,7,12,1.86,25.09,2006-07-12
37.72531,-97.79759,2006,7,13,0.84,29.7,2006-07-13
37.72531,-97.79759,2006,7,14,1.59,28.19,2006-07-14
37.72531,-97.79759,2006,7,15,0.14,29.56,2006-07-15
37.72531,-97.79759,2006,7,16,0,26.96,2006-07-16
37.72531,-97.79759,2006,7,17,0,29.23,2006-07-17
37.72531,-97.79759,2006,7,18,0.03,26.35,2006-07-18
37.72531,-97.79759,2006,7,19,0,27.72,2006-07-19
37.72531,-97.79759,2006,7,20,0,27.54,2006-07-20
37.72531,-97.79759,2006,7,21,0.75,21.13,2006-07-21
37.72531,-97.79759,2006,7,22,0,22.43,2006-07-22
37.72531,-97.79759,2006,7,23,0,29.45,2006-07-23
37.72531,-97.79759,2006,7,24,0,28.22,2006-07-24
37.72531,-97.79759,2006,7,25,0.07,26.6,2006-07-25
37.72531,-97.79759,2006,7,26,13.89,24.98,2006-07-26
37.72531,-97.79759,2006,7,27,14.09,8.35,2006-07-27
37.72531,-97.79759,2006,7,28,2.35,24.08,2006-07-28
37.72531,-97.79759,2006,7,29,0,27.25,2006-07-29
37.72531,-97.79759,2006,7,30,0,27.07,2006-07-30
37.72531,-97.79759,2006,7,31,0,26.82,2006-07-31
37.72531,-97.79759,2006,8,1,0.05,24.34,2006-08-01
37.72531,-97.79759,2006,8,2,15.84,21.89,2006-08-02
37.72531,-97.79759,2006,8,3,5.06,14.22,2006-08-03
37.72531,-97.79759,2006,8,4,0.26,26.39,2006-08-04
37.72531,-97.79759,2006,8,5,0,27.29,2006-08-05
37.72531,-97.79759,2006,8,6,0.26,27.32,2006-08-06
37.72531,-97.79759,2006,8,7,1.47,23.83,2006-08-07
37.72531,-97.79759,2006,8,8,0,25.38,2006-08-08
37.72531,-97.79759,2006,8,9,0.02,24.62,2006-08-09
37.72531,-97.79759,2006,8,10,3.88,22.54,2006-08-10
37.72531,-97.79759,2006,8,11,0.25,27.36,2006-08-11
37.72531,-97.79759,2006,8,12,0,25.49,2006-08-12
37.72531,-97.79759,2006,8,13,17.84,22.1,2006-08-13
37.72531,-97.79759,2006,8,14,8.28,8.06,2006-08-14
37.72531,-97.79759,2006,8,15,0.73,18.18,2006-08-15
37.72531,-97.79759,2006,8,16,3.94,17.57,2006-08-16
37.72531,-97.79759,2006,8,17,3.18,21.46,2006-08-17
37.72531,-97.79759,2006,8,18,6.7,23.87,2006-08-18
37.72531,-97.79759,2006,8,19,16.35,17.46,2006-08-19
37.72531,-97.79759,2006,8,20,0.31,14.87,2006-08-20
37.72531,-97.79759,2006,8,21,22.19,12.2,2006-08-21
37.72531,-97.79759,2006,8,22,0.35,19.84,2006-08-22
37.72531,-97.79759,2006,8,23,0.1,21.89,2006-08-23
37.72531,-97.79759,2006,8,24,0.19,23.54,2006-08-24
37.72531,-97.79759,2006,8,25,9.08,22.1,2006-08-25
37.72531,-97.79759,2006,8,26,20.79,13.32,2006-08-26
37.72531,-97.79759,2006,8,27,5.37,10.51,2006-08-27
37.72531,-97.79759,2006,8,28,0.08,20.7,2006-08-28
37.72531,-97.79759,2006,8,29,0,20.05,2006-08-29
37.72531,-97.79759,2006,8,30,0,22.64,2006-08-30
37.72531,-97.79759,2006,8,31,4.4,20.05,2006-08-31
37.72531,-97.79759,2006,9,1,5.73,14.4,2006-09-01
37.72531,-97.79759,2006,9,2,3.04,7.06,2006-09-02
37.72531,-97.79759,2006,9,3,0.01,20.27,2006-09-03
37.72531,-97.79759,2006,9,4,0.02,23.62,2006-09-04
37.72531,-97.79759,2006,9,5,0.01,24.16,2006-09-05
37.72531,-97.79759,2006,9,6,0.02,20.02,2006-09-06
37.72531,-97.79759,2006,9,7,0.45,21.17,2006-09-07
37.72531,-97.79759,2006,9,8,2.12,9.14,2006-09-08
37.72531,-97.79759,2006,9,9,2.14,15.3,2006-09-09
37.72531,-97.79759,2006,9,10,2.37,17.46,2006-09-10
37.72531,-97.79759,2006,9,11,0.05,20.16,2006-09-11
37.72531,-97.79759,2006,9,12,0,15.59,2006-09-12
37.72531,-97.79759,2006,9,13,0,23.58,2006-09-13
37.72531,-97.79759,2006,9,14,0,20.59,2006-09-14
37.72531,-97.79759,2006,9,15,4.36,19.08,2006-09-15
37.72531,-97.79759,2006,9,16,8.73,20.59,2006-09-16
37.72531,-97.79759,2006,9,17,0.27,18.5,2006-09-17
37.72531,-97.79759,2006,9,18,0.01,21.89,2006-09-18
37.72531,-97.79759,2006,9,19,0,21.35,2006-09-19
37.72531,-97.79759,2006,9,20,0,18.36,2006-09-20
37.72531,-97.79759,2006,9,21,3.91,6.26,2006-09-21
37.72531,-97.79759,2006,9,22,0.17,20.3,2006-09-22
37.72531,-97.79759,2006,9,23,0.89,16.85,2006-09-23
37.72531,-97.79759,2006,9,24,0,19.33,2006-09-24
37.72531,-97.79759,2006,9,25,0,19.76,2006-09-25
37.72531,-97.79759,2006,9,26,0,19.87,2006-09-26
37.72531,-97.79759,2006,9,27,0.03,17.21,2006-09-27
37.72531,-97.79759,2006,9,28,0,18.94,2006-09-28
37.72531,-97.79759,2006,9,29,0,16.7,2006-09-29
37.72531,-97.79759,2006,9,30,0,17.71,2006-09-30
37.72531,-97.79759,2006,10,1,0,19.01,2006-10-01
37.72531,-97.79759,2006,10,2,0,18.9,2006-10-02
37.72531,-97.79759,2006,10,3,0,18.9,2006-10-03
37.72531,-97.79759,2006,10,4,0,17.06,2006-10-04
37.72531,-97.79759,2006,10,5,0,15.95,2006-10-05
37.72531,-97.79759,2006,10,6,0,16.2,2006-10-06
37.72531,-97.79759,2006,10,7,0,15.77,2006-10-07
37.72531,-97.79759,2006,10,8,0.01,16.27,2006-10-08
37.72531,-97.79759,2006,10,9,1.18,5.98,2006-10-09
37.72531,-97.79759,2006,10,10,8.32,3.6,2006-10-10
37.72531,-97.79759,2006,10,11,0.69,14.47,2006-10-11
37.72531,-97.79759,2006,10,12,1.43,14.54,2006-10-12
37.72531,-97.79759,2006,10,13,0,17.46,2006-10-13
37.72531,-97.79759,2006,10,14,0.06,15.73,2006-10-14
37.72531,-97.79759,2006,10,15,3.99,3.85,2006-10-15
37.72531,-97.79759,2006,10,16,0.35,6.48,2006-10-16
37.72531,-97.79759,2006,10,17,0.09,7.85,2006-10-17
37.72531,-97.79759,2006,10,18,0.01,13.07,2006-10-18
37.72531,-97.79759,2006,10,19,0,17.46,2006-10-19
37.72531,-97.79759,2006,10,20,0,17.14,2006-10-20
37.72531,-97.79759,2006,10,21,2.35,3.92,2006-10-21
37.72531,-97.79759,2006,10,22,0.11,16.78,2006-10-22
37.72531,-97.79759,2006,10,23,0.28,16.63,2006-10-23
37.72531,-97.79759,2006,10,24,0,14,2006-10-24
37.72531,-97.79759,2006,10,25,1.53,3.35,2006-10-25
37.72531,-97.79759,2006,10,26,15.8,6.41,2006-10-26
37.72531,-97.79759,2006,10,27,4.5,14,2006-10-27
37.72531,-97.79759,2006,10,28,0.1,15.08,2006-10-28
37.72531,-97.79759,2006,10,29,0,15.7,2006-10-29
37.72531,-97.79759,2006,10,30,0,12.13,2006-10-30
37.72531,-97.79759,2006,10,31,0,13.9,2006-10-31
37.72531,-97.79759,2006,11,1,0,14.69,2006-11-01
37.72531,-97.79759,2006,11,2,0,14.98,2006-11-02
37.72531,-97.79759,2006,11,3,0,11.45,2006-11-03
37.72531,-97.79759,2006,11,4,0,12.74,2006-11-04
37.72531,-97.79759,2006,11,5,0.02,7.78,2006-11-05
37.72531,-97.79759,2006,11,6,0.01,10.01,2006-11-06
37.72531,-97.79759,2006,11,7,0,10.12,2006-11-07
37.72531,-97.79759,2006,11,8,0,13.79,2006-11-08
37.72531,-97.79759,2006,11,9,0,13.54,2006-11-09
37.72531,-97.79759,2006,11,10,0,9.58,2006-11-10
37.72531,-97.79759,2006,11,11,0,12.49,2006-11-11
37.72531,-97.79759,2006,11,12,0.04,8.82,2006-11-12
37.72531,-97.79759,2006,11,13,0.01,11.41,2006-11-13
37.72531,-97.79759,2006,11,14,2.92,5.04,2006-11-14
37.72531,-97.79759,2006,11,15,1.21,7.27,2006-11-15
37.72531,-97.79759,2006,11,16,0,12.06,2006-11-16
37.72531,-97.79759,2006,11,17,0,12.46,2006-11-17
37.72531,-97.79759,2006,11,18,0,10.01,2006-11-18
37.72531,-97.79759,2006,11,19,0,12.31,2006-11-19
37.72531,-97.79759,2006,11,20,0,11.7,2006-11-20
37.72531,-97.79759,2006,11,21,0,11.88,2006-11-21
37.72531,-97.79759,2006,11,22,0,11.84,2006-11-22
37.72531,-97.79759,2006,11,23,0,11.7,2006-11-23
37.72531,-97.79759,2006,11,24,0,10.15,2006-11-24
37.72531,-97.79759,2006,11,25,0.01,7.99,2006-11-25
37.72531,-97.79759,2006,11,26,0.05,7.42,2006-11-26
37.72531,-97.79759,2006,11,27,1.91,2.63,2006-11-27
37.72531,-97.79759,2006,11,28,0.4,12.1,2006-11-28
37.72531,-97.79759,2006,11,29,0.05,2.81,2006-11-29
37.72531,-97.79759,2006,11,30,2.64,1.3,2006-11-30
37.72531,-97.79759,2006,12,1,0,6.73,2006-12-01
37.72531,-97.79759,2006,12,2,0.09,6.95,2006-12-02
37.72531,-97.79759,2006,12,3,0.01,8.96,2006-12-03
37.72531,-97.79759,2006,12,4,0.01,9.5,2006-12-04
37.72531,-97.79759,2006,12,5,0.01,10.51,2006-12-05
37.72531,-97.79759,2006,12,6,0,11.3,2006-12-06
37.72531,-97.79759,2006,12,7,0,11.12,2006-12-07
37.72531,-97.79759,2006,12,8,0,9.9,2006-12-08
37.72531,-97.79759,2006,12,9,0,10.73,2006-12-09
37.72531,-97.79759,2006,12,10,0,7.45,2006-12-10
37.72531,-97.79759,2006,12,11,0,10.44,2006-12-11
37.72531,-97.79759,2006,12,12,0,10.69,2006-12-12
37.72531,-97.79759,2006,12,13,0,9.94,2006-12-13
37.72531,-97.79759,2006,12,14,0,8.5,2006-12-14
37.72531,-97.79759,2006,12,15,0,8.86,2006-12-15
37.72531,-97.79759,2006,12,16,0,7.24,2006-12-16
37.72531,-97.79759,2006,12,17,0,5.44,2006-12-17
37.72531,-97.79759,2006,12,18,0.18,8.24,2006-12-18
37.72531,-97.79759,2006,12,19,6.81,1.84,2006-12-19
37.72531,-97.79759,2006,12,20,28.71,4.03,2006-12-20
37.72531,-97.79759,2006,12,21,0.24,6.52,2006-12-21
37.72531,-97.79759,2006,12,22,0.03,10.15,2006-12-22
37.72531,-97.79759,2006,12,23,0,10.15,2006-12-23
37.72531,-97.79759,2006,12,24,0.01,8.14,2006-12-24
37.72531,-97.79759,2006,12,25,0,11.16,2006-12-25
37.72531,-97.79759,2006,12,26,0,10.33,2006-12-26
37.72531,-97.79759,2006,12,27,0,8.32,2006-12-27
37.72531,-97.79759,2006,12,28,0.31,3.35,2006-12-28
37.72531,-97.79759,2006,12,29,10.67,2.05,2006-12-29
37.72531,-97.79759,2006,12,30,14.46,2.74,2006-12-30
37.72531,-97.79759,2006,12,31,2.01,4.9,2006-12-31
37.72531,-97.79759,2007,1,1,0,10.37,2007-01-01
37.72531,-97.79759,2007,1,2,0.09,8.32,2007-01-02
37.72531,-97.79759,2007,1,3,0.08,11.23,2007-01-03
37.72531,-97.79759,2007,1,4,0.16,10.33,2007-01-04
37.72531,-97.79759,2007,1,5,0.55,3.49,2007-01-05
37.72531,-97.79759,2007,1,6,0,11.77,2007-01-06
37.72531,-97.79759,2007,1,7,0.01,10.69,2007-01-07
37.72531,-97.79759,2007,1,8,0,11.77,2007-01-08
37.72531,-97.79759,2007,1,9,0,12.02,2007-01-09
37.72531,-97.79759,2007,1,10,0.01,12.02,2007-01-10
37.72531,-97.79759,2007,1,11,0,11.02,2007-01-11
37.72531,-97.79759,2007,1,12,0.71,2.59,2007-01-12
37.72531,-97.79759,2007,1,13,3.22,3.13,2007-01-13
37.72531,-97.79759,2007,1,14,8.5,1.62,2007-01-14
37.72531,-97.79759,2007,1,15,0.01,6.66,2007-01-15
37.72531,-97.79759,2007,1,16,0,10.58,2007-01-16
37.72531,-97.79759,2007,1,17,0.19,7.81,2007-01-17
37.72531,-97.79759,2007,1,18,1.9,8.93,2007-01-18
37.72531,-97.79759,2007,1,19,0.01,8.71,2007-01-19
37.72531,-97.79759,2007,1,20,14.31,2.23,2007-01-20
37.72531,-97.79759,2007,1,21,1.32,6.01,2007-01-21
37.72531,-97.79759,2007,1,22,0.28,7.31,2007-01-22
37.72531,-97.79759,2007,1,23,0.13,10.33,2007-01-23
37.72531,-97.79759,2007,1,24,0.46,12.42,2007-01-24
37.72531,-97.79759,2007,1,25,0.37,13.18,2007-01-25
37.72531,-97.79759,2007,1,26,0,8.93,2007-01-26
37.72531,-97.79759,2007,1,27,0,9.11,2007-01-27
37.72531,-97.79759,2007,1,28,0,13,2007-01-28
37.72531,-97.79759,2007,1,29,0,13.75,2007-01-29
37.72531,-97.79759,2007,1,30,0,12.92,2007-01-30
37.72531,-97.79759,2007,1,31,4.35,2.63,2007-01-31
37.72531,-97.79759,2007,2,1,0.25,4.86,2007-02-01
37.72531,-97.79759,2007,2,2,0.04,8.03,2007-02-02
37.72531,-97.79759,2007,2,3,0.01,7.06,2007-02-03
37.72531,-97.79759,2007,2,4,0,10.15,2007-02-04
37.72531,-97.79759,2007,2,5,0,13.86,2007-02-05
37.72531,-97.79759,2007,2,6,0,13.1,2007-02-06
37.72531,-97.79759,2007,2,7,0,10.48,2007-02-07
37.72531,-97.79759,2007,2,8,0,7.16,2007-02-08
37.72531,-97.79759,2007,2,9,0,4.03,2007-02-09
37.72531,-97.79759,2007,2,10,0,12.38,2007-02-10
37.72531,-97.79759,2007,2,11,0.14,3.74,2007-02-11
37.72531,-97.79759,2007,2,12,6.52,1.55,2007-02-12
37.72531,-97.79759,2007,2,13,0.22,7.02,2007-02-13
37.72531,-97.79759,2007,2,14,0.16,9.58,2007-02-14
37.72531,-97.79759,2007,2,15,0.04,9.36,2007-02-15
37.72531,-97.79759,2007,2,16,0.3,9.4,2007-02-16
37.72531,-97.79759,2007,2,17,0.01,15.41,2007-02-17
37.72531,-97.79759,2007,2,18,0.01,16.42,2007-02-18
37.72531,-97.79759,2007,2,19,0.02,17.53,2007-02-19
37.72531,-97.79759,2007,2,20,0.02,17.5,2007-02-20
37.72531,-97.79759,2007,2,21,0,17.82,2007-02-21
37.72531,-97.79759,2007,2,22,0,16.78,2007-02-22
37.72531,-97.79759,2007,2,23,2.12,12.53,2007-02-23
37.72531,-97.79759,2007,2,24,7.02,14.72,2007-02-24
37.72531,-97.79759,2007,2,25,0.09,15.34,2007-02-25
37.72531,-97.79759,2007,2,26,0.07,17.42,2007-02-26
37.72531,-97.79759,2007,2,27,0,18,2007-02-27
37.72531,-97.79759,2007,2,28,0.36,18.9,2007-02-28
37.72531,-97.79759,2007,3,1,0.51,17.14,2007-03-01
37.72531,-97.79759,2007,3,2,0.01,17.1,2007-03-02
37.72531,-97.79759,2007,3,3,0.01,17.32,2007-03-03
37.72531,-97.79759,2007,3,4,0,19.15,2007-03-04
37.72531,-97.79759,2007,3,5,0,16.92,2007-03-05
37.72531,-97.79759,2007,3,6,0.98,18.47,2007-03-06
37.72531,-97.79759,2007,3,7,0,15.84,2007-03-07
37.72531,-97.79759,2007,3,8,0.02,18.4,2007-03-08
37.72531,-97.79759,2007,3,9,0.07,18.94,2007-03-09
37.72531,-97.79759,2007,3,10,0.55,16.49,2007-03-10
37.72531,-97.79759,2007,3,11,5.77,4.64,2007-03-11
37.72531,-97.79759,2007,3,12,0.06,13.57,2007-03-12
37.72531,-97.79759,2007,3,13,0.02,19.48,2007-03-13
37.72531,-97.79759,2007,3,14,0,19.62,2007-03-14
37.72531,-97.79759,2007,3,15,1.48,6.77,2007-03-15
37.72531,-97.79759,2007,3,16,0,20.02,2007-03-16
37.72531,-97.79759,2007,3,17,0,21.6,2007-03-17
37.72531,-97.79759,2007,3,18,0,21.96,2007-03-18
37.72531,-97.79759,2007,3,19,6.43,6.16,2007-03-19
37.72531,-97.79759,2007,3,20,21.16,1.3,2007-03-20
37.72531,-97.79759,2007,3,21,1.63,16.74,2007-03-21
37.72531,-97.79759,2007,3,22,5,9.86,2007-03-22
37.72531,-97.79759,2007,3,23,10.07,8.86,2007-03-23
37.72531,-97.79759,2007,3,24,2.59,8.93,2007-03-24
37.72531,-97.79759,2007,3,25,0,15.05,2007-03-25
37.72531,-97.79759,2007,3,26,10.15,5,2007-03-26
37.72531,-97.79759,2007,3,27,8.26,8.28,2007-03-27
37.72531,-97.79759,2007,3,28,10.48,12.38,2007-03-28
37.72531,-97.79759,2007,3,29,13.62,3.71,2007-03-29
37.72531,-97.79759,2007,3,30,38.9,9.43,2007-03-30
37.72531,-97.79759,2007,3,31,4.84,18.43,2007-03-31
37.72531,-97.79759,2007,4,1,0.04,24.88,2007-04-01
37.72531,-97.79759,2007,4,2,0,24.66,2007-04-02
37.72531,-97.79759,2007,4,3,0,24.44,2007-04-03
37.72531,-97.79759,2007,4,4,0,21.38,2007-04-04
37.72531,-97.79759,2007,4,5,3.04,5.54,2007-04-05
37.72531,-97.79759,2007,4,6,0.46,16.09,2007-04-06
37.72531,-97.79759,2007,4,7,0,25.31,2007-04-07
37.72531,-97.79759,2007,4,8,0.03,11.3,2007-04-08
37.72531,-97.79759,2007,4,9,0.1,12.2,2007-04-09
37.72531,-97.79759,2007,4,10,5.53,3.46,2007-04-10
37.72531,-97.79759,2007,4,11,0.25,20.09,2007-04-11
37.72531,-97.79759,2007,4,12,0.45,12.89,2007-04-12
37.72531,-97.79759,2007,4,13,44.8,2.34,2007-04-13
37.72531,-97.79759,2007,4,14,5.51,17.28,2007-04-14
37.72531,-97.79759,2007,4,15,0,27.76,2007-04-15
37.72531,-97.79759,2007,4,16,0,27.61,2007-04-16
37.72531,-97.79759,2007,4,17,4.22,4.68,2007-04-17
37.72531,-97.79759,2007,4,18,0.03,25.27,2007-04-18
37.72531,-97.79759,2007,4,19,0,24.26,2007-04-19
37.72531,-97.79759,2007,4,20,0,18.11,2007-04-20
37.72531,-97.79759,2007,4,21,0.15,25.99,2007-04-21
37.72531,-97.79759,2007,4,22,0.42,23.69,2007-04-22
37.72531,-97.79759,2007,4,23,0.21,15.48,2007-04-23
37.72531,-97.79759,2007,4,24,2.18,11.16,2007-04-24
37.72531,-97.79759,2007,4,25,7.44,6.91,2007-04-25
37.72531,-97.79759,2007,4,26,0.04,19.73,2007-04-26
37.72531,-97.79759,2007,4,27,0.23,18.76,2007-04-27
37.72531,-97.79759,2007,4,28,0,29.38,2007-04-28
37.72531,-97.79759,2007,4,29,0,29.09,2007-04-29
37.72531,-97.79759,2007,4,30,0.65,17.86,2007-04-30
37.72531,-97.79759,2007,5,1,16.41,5.9,2007-05-01
37.72531,-97.79759,2007,5,2,2.33,9.94,2007-05-02
37.72531,-97.79759,2007,5,3,2.49,10.19,2007-05-03
37.72531,-97.79759,2007,5,4,3.41,17.17,2007-05-04
37.72531,-97.79759,2007,5,5,22.54,11.48,2007-05-05
37.72531,-97.79759,2007,5,6,41.89,6.48,2007-05-06
37.72531,-97.79759,2007,5,7,11.97,9.76,2007-05-07
37.72531,-97.79759,2007,5,8,0.5,16.99,2007-05-08
37.72531,-97.79759,2007,5,9,4.13,18.32,2007-05-09
37.72531,-97.79759,2007,5,10,6.92,17.68,2007-05-10
37.72531,-97.79759,2007,5,11,0.03,26.6,2007-05-11
37.72531,-97.79759,2007,5,12,0,29.74,2007-05-12
37.72531,-97.79759,2007,5,13,0,29.7,2007-05-13
37.72531,-97.79759,2007,5,14,7.16,26.86,2007-05-14
37.72531,-97.79759,2007,5,15,8.72,21.6,2007-05-15
37.72531,-97.79759,2007,5,16,0,30.02,2007-05-16
37.72531,-97.79759,2007,5,17,0,26.1,2007-05-17
37.72531,-97.79759,2007,5,18,0,27.47,2007-05-18
37.72531,-97.79759,2007,5,19,0,22.1,2007-05-19
37.72531,-97.79759,2007,5,20,0,23.47,2007-05-20
37.72531,-97.79759,2007,5,21,0.23,19.44,2007-05-21
37.72531,-97.79759,2007,5,22,6.84,14.44,2007-05-22
37.72531,-97.79759,2007,5,23,38.8,14.15,2007-05-23
37.72531,-97.79759,2007,5,24,7.14,20.41,2007-05-24
37.72531,-97.79759,2007,5,25,0.02,12.78,2007-05-25
37.72531,-97.79759,2007,5,26,5.8,13.54,2007-05-26
37.72531,-97.79759,2007,5,27,2.3,15.77,2007-05-27
37.72531,-97.79759,2007,5,28,0.4,16.31,2007-05-28
37.72531,-97.79759,2007,5,29,12.4,17.1,2007-05-29
37.72531,-97.79759,2007,5,30,1.81,18.29,2007-05-30
37.72531,-97.79759,2007,5,31,13.13,27.4,2007-05-31
37.72531,-97.79759,2007,6,1,33.78,10.12,2007-06-01
37.72531,-97.79759,2007,6,2,0.05,29.27,2007-06-02
37.72531,-97.79759,2007,6,3,0.02,26.32,2007-06-03
37.72531,-97.79759,2007,6,4,0.24,26.96,2007-06-04
37.72531,-97.79759,2007,6,5,0.06,29.27,2007-06-05
37.72531,-97.79759,2007,6,6,0,24.08,2007-06-06
37.72531,-97.79759,2007,6,7,0,27.72,2007-06-07
37.72531,-97.79759,2007,6,8,0,30.74,2007-06-08
37.72531,-97.79759,2007,6,9,15.74,27.22,2007-06-09
37.72531,-97.79759,2007,6,10,6.01,14.33,2007-06-10
37.72531,-97.79759,2007,6,11,0.45,21.6,2007-06-11
37.72531,-97.79759,2007,6,12,3.68,19.58,2007-06-12
37.72531,-97.79759,2007,6,13,25.6,11.66,2007-06-13
37.72531,-97.79759,2007,6,14,7.31,16.88,2007-06-14
37.72531,-97.79759,2007,6,15,2.06,18.83,2007-06-15
37.72531,-97.79759,2007,6,16,0.07,22.39,2007-06-16
37.72531,-97.79759,2007,6,17,1.18,19.84,2007-06-17
37.72531,-97.79759,2007,6,18,3.78,11.84,2007-06-18
37.72531,-97.79759,2007,6,19,8.18,21.46,2007-06-19
37.72531,-97.79759,2007,6,20,0.06,27.43,2007-06-20
37.72531,-97.79759,2007,6,21,0,21.92,2007-06-21
37.72531,-97.79759,2007,6,22,3.2,18.29,2007-06-22
37.72531,-97.79759,2007,6,23,3.43,21.82,2007-06-23
37.72531,-97.79759,2007,6,24,0.05,30.24,2007-06-24
37.72531,-97.79759,2007,6,25,0,22.39,2007-06-25
37.72531,-97.79759,2007,6,26,8.9,8.89,2007-06-26
37.72531,-97.79759,2007,6,27,16.97,6.73,2007-06-27
37.72531,-97.79759,2007,6,28,9.45,6.23,2007-06-28
37.72531,-97.79759,2007,6,29,24.14,3.6,2007-06-29
37.72531,-97.79759,2007,6,30,4.88,7.06,2007-06-30
37.72531,-97.79759,2007,7,1,0.97,11.34,2007-07-01
37.72531,-97.79759,2007,7,2,0.16,16.81,2007-07-02
37.72531,-97.79759,2007,7,3,0.05,18.29,2007-07-03
37.72531,-97.79759,2007,7,4,19.41,20.59,2007-07-04
37.72531,-97.79759,2007,7,5,0.55,22.64,2007-07-05
37.72531,-97.79759,2007,7,6,0.01,30.28,2007-07-06
37.72531,-97.79759,2007,7,7,0,30.53,2007-07-07
37.72531,-97.79759,2007,7,8,4.75,30.74,2007-07-08
37.72531,-97.79759,2007,7,9,16.18,15.77,2007-07-09
37.72531,-97.79759,2007,7,10,0.96,26.42,2007-07-10
37.72531,-97.79759,2007,7,11,0.01,18.07,2007-07-11
37.72531,-97.79759,2007,7,12,23.54,24.8,2007-07-12
37.72531,-97.79759,2007,7,13,0.95,20.45,2007-07-13
37.72531,-97.79759,2007,7,14,0.17,29.56,2007-07-14
37.72531,-97.79759,2007,7,15,1.06,29.16,2007-07-15
37.72531,-97.79759,2007,7,16,0.11,26.53,2007-07-16
